INDEX,FLIGHTDATE,FLIGHTNO,ORIGIN,ORIGIN_STATION,DEPARTUREDATE_ZULU,STATION,DATE,REPORT_TYPE,SCH_DEPARTURE,VIS_METERS
1795,20181007,1127,CID,72545014990,2018-10-07 22:06:00+00:00,72545014990,2018-10-07 21:52:00+00:00,FM-15,MET11710/07/18 15:52:02 METAR KCID 072152Z 08012G21KT 10SM -RA OVC006 12/12 A3008 RMK AO2 RAB05 SLP187 P0001 T01220122 (DM),16093.0
1793,20181007,1123,BOS,72509014739,2018-10-07 22:25:00+00:00,72509014739,2018-10-07 22:31:00+00:00,FM-16,MET11210/07/18 17:31:02 SPECI KBOS 072231Z 06011KT 5SM -RA BR OVC010 17/15 A3026 RMK AO2 RAB03 P0001 T01670156 $ (ETM),8047.0
1821,20181007,1283,YVR,71892099999,2018-10-07 22:27:00+00:00,71892099999,2018-10-07 22:00:00+00:00,FM-15,MET093METAR CYVR 072200Z 09006KT 15SM -RA FEW015 OVC053 12/10 A3016 RMK SF1SC7 PCPN VRY LGT SLP216=,24140.0
1814,20181007,2416,LGA,72503014732,2018-10-07 22:29:00+00:00,72503014732,2018-10-07 22:51:00+00:00,FM-15,MET10010/07/18 17:51:02 METAR KLGA 072251Z 00000KT 10SM SCT060 27/19 A3019 RMK AO2 SLP224 T02670194 $ (SD),16093.0
1851,20181007,2219,OKC,72353013967,2018-10-07 22:33:00+00:00,72353013967,2018-10-07 22:50:00+00:00,FM-16,MET11810/07/18 16:50:02 SPECI KOKC 072250Z 16009KT 10SM BKN026 BKN036 OVC050 24/20 A2987 RMK AO2 LTG DSNT N AND NE FIBI (TS),16093.0
1853,20181007,1946,SEA,72793024233,2018-10-07 22:38:00+00:00,72793024233,2018-10-07 22:53:00+00:00,FM-15,MET10410/07/18 14:53:02 METAR KSEA 072253Z 26004KT 9SM FEW025 OVC075 13/09 A3016 RMK AO2 SLP218 T01280094 (TL),14484.0
1809,20181007,669,SMF,72483993225,2018-10-07 22:45:00+00:00,72483993225,2018-10-07 22:53:00+00:00,FM-15,MET11310/07/18 14:53:02 METAR KSMF 072253Z 33015KT 10SM CLR 27/01 A2983 RMK AO2 PK WND 33027/2210 SLP100 T02670006 (GD),16093.0
1820,20181007,1010,PDX,72698024229,2018-10-07 22:50:00+00:00,72698024229,2018-10-07 22:51:00+00:00,FM-16,MET12010/07/18 14:51:02 SPECI KPDX 072251Z 20005KT 10SM -RA FEW010 SCT020 OVC042 13/09 A3017 RMK AO2 RAE01B26 P0000 FIBI (JDM),16093.0
1829,20181007,2242,SFO,72494023234,2018-10-07 22:53:00+00:00,72494023234,2018-10-07 22:56:00+00:00,FM-15,MET10010/07/18 14:56:02 METAR KSFO 072256Z 29016KT 10SM FEW015 24/06 A2982 RMK AO2 SLP097 T02440061 $ (MP),16093.0
1843,20181007,1711,LAX,72295023174,2018-10-07 23:00:00+00:00,72295023174,2018-10-07 22:53:00+00:00,FM-15,MET11210/07/18 14:53:02 METAR KLAX 072253Z 26014KT 10SM FEW015 FEW031 SCT200 22/16 A2977 RMK AO2 SLP080 T02170156 (AR),16093.0
1796,20181007,809,SNA,72297793184,2018-10-07 23:00:00+00:00,72297793184,2018-10-07 22:53:00+00:00,FM-15,MET10610/07/18 14:53:02 METAR KSNA 072253Z 21011KT 10SM FEW019 FEW250 23/15 A2977 RMK AO2 SLP078 T02280150 (CMS),16093.0
1848,20181007,437,IAH,72243012960,2018-10-07 23:05:00+00:00,72243012960,2018-10-07 22:53:00+00:00,FM-15,MET17610/07/18 16:53:02 METAR KIAH 072253Z 14013KT 10SM FEW014 SCT030 SCT110 27/24 A2988 RMK AO2 LTG DSNT NW RAB39E45 SLP119 CB DSNT NW MOV NW TCU DSNT SE AND SW P0000 T02720244 (MM),16093.0
1839,20181007,485,EWR,72502014734,2018-10-07 23:08:00+00:00,72502014734,2018-10-07 22:51:00+00:00,FM-15,MET11410/07/18 17:51:02 METAR KEWR 072251Z 25003KT 10SM FEW032 BKN065 BKN150 26/21 A3020 RMK AO2 SLP225 T02560206 $ (JG),16093.0
1825,20181007,2299,SAN,72290023188,2018-10-07 23:11:00+00:00,72290023188,2018-10-07 22:51:00+00:00,FM-15,MET10510/07/18 14:51:02 METAR KSAN 072251Z 24008KT 10SM FEW030 SCT200 22/16 A2979 RMK AO2 SLP088 T02170156 (JT),16093.0
1847,20181007,765,ORD,72530094846,2018-10-07 23:17:00+00:00,72530094846,2018-10-07 22:51:00+00:00,FM-15,MET09810/07/18 16:51:02 METAR KORD 072251Z 04011KT 10SM OVC006 15/13 A3016 RMK AO2 SLP212 T01500133 (WS),16093.0
1838,20181007,1130,PHL,72408013739,2018-10-07 23:18:00+00:00,72408013739,2018-10-07 22:54:00+00:00,FM-15,MET10110/07/18 17:54:02 METAR KPHL 072254Z 20003KT 10SM FEW019 24/21 A3022 RMK AO2 SLP232 T02390211 $ (MLC),16093.0
1794,20181007,492,LAS,72386023169,2018-10-07 23:25:00+00:00,72386023169,2018-10-07 22:56:00+00:00,FM-15,MET10510/07/18 14:56:02 METAR KLAS 072256Z 07007KT 10SM FEW080 BKN100 20/02 A2975 RMK AO2 SLP060 T02000017 (JP),16093.0
1810,20181007,505,IAD,72403093738,2018-10-07 23:30:00+00:00,72403093738,2018-10-07 23:52:00+00:00,FM-15,MET11310/07/18 18:52:02 METAR KIAD 072352Z 14003KT 10SM CLR 24/23 A3022 RMK AO2 SLP229 T02440228 10289 20244 53009 (DL),16093.0
1823,20181007,1171,ABQ,72365023050,2018-10-07 23:35:00+00:00,72365023050,2018-10-07 23:52:00+00:00,FM-15,MET20810/07/18 16:52:02 METAR KABQ 072352Z 17022G31KT 10SM FEW065 SCT095 SCT130 19/07 A2974 RMK AO2 PK WND 17034/2339 LTG DSNT W AND NW SLP002 CB DSNT SE AND SW-NW SHRA DSNT SE AND SW-NW T01940067 10222 20189 58003,16093.0
1812,20181007,1094,PHX,72278023183,2018-10-07 23:36:00+00:00,72278023183,2018-10-07 23:51:00+00:00,FM-15,MET18710/07/18 16:51:02 METAR KPHX 072351Z 26011KT 10SM FEW045 SCT095 SCT140 23/09 A2968 RMK AO2 LTG DSNT W AND NW SLP038 CB DSNT NE AND W-NW SHRA DSNT W AND NW T02280094 10233 20189 55002 (JH),16093.0
1837,20181007,2222,AUS,72254013904,2018-10-08 00:50:00+00:00,72254013904,2018-10-08 00:53:00+00:00,FM-15,MET10710/07/18 18:53:01 METAR KAUS 080053Z 12005KT 10SM FEW045 SCT120 BKN250 26/22 A2985 RMK AO2 SLP099 T02560222,16093.0
1846,20181007,269,ORD,72530094846,2018-10-08 00:52:00+00:00,72530094846,2018-10-08 00:51:00+00:00,FM-15,MET13810/07/18 18:51:01 METAR KORD 080051Z 05009KT 1SM R10L/P6000FT -DZ BR OVC003 16/14 A3015 RMK AO2 SFC VIS 1 1/2 DZB41 SLP210 P0000 T01560144,1609.0
1807,20181007,1287,SEA,72793024233,2018-10-08 00:55:00+00:00,72793024233,2018-10-08 00:53:00+00:00,FM-15,MET10710/07/18 16:53:01 METAR KSEA 080053Z 23003KT 10SM BKN041 BKN060 OVC070 12/09 A3013 RMK AO2 SLP209 T01220089,16093.0
1841,20181007,2076,IAH,72243012960,2018-10-08 01:00:00+00:00,72243012960,2018-10-08 00:53:00+00:00,FM-15,MET10710/07/18 18:53:01 METAR KIAH 080053Z 13006KT 10SM FEW030 FEW110 BKN250 26/24 A2989 RMK AO2 SLP121 T02610244,16093.0
1804,20181007,1657,LAS,72386023169,2018-10-08 01:00:00+00:00,72386023169,2018-10-08 00:56:00+00:00,FM-15,MET10010/07/18 16:56:01 METAR KLAS 080056Z 04010KT 10SM FEW080 BKN110 20/03 A2976 RMK AO2 SLP062 T02000033,16093.0
1822,20181007,423,PDX,72698024229,2018-10-08 01:02:00+00:00,72698024229,2018-10-08 00:53:00+00:00,FM-15,MET11510/07/18 16:53:01 METAR KPDX 080053Z 00000KT 10SM FEW015 OVC035 13/09 A3016 RMK AO2 RAB34E52 SLP212 P0000 T01330094,16093.0
1791,20181007,1044,PHX,72278023183,2018-10-08 01:10:00+00:00,72278023183,2018-10-08 01:03:00+00:00,FM-16,MET15110/07/18 18:03:01 SPECI KPHX 080103Z 27011KT 10SM FEW065 BKN095 BKN110 21/06 A2970 RMK AO2 LTG DSNT NE AND SW VIRGA ALQDS CB DSNT N-NE AND SW T02110056,16093.0
1827,20181007,2031,SFO,72494023234,2018-10-08 01:11:00+00:00,72494023234,2018-10-08 00:56:00+00:00,FM-15,MET09510/07/18 16:56:01 METAR KSFO 080056Z 28015KT 10SM FEW025 21/09 A2981 RMK AO2 SLP094 T02110089 $,16093.0
1844,20181007,231,SAN,72290023188,2018-10-08 01:15:00+00:00,72290023188,2018-10-08 00:51:00+00:00,FM-15,MET09310/07/18 16:51:01 METAR KSAN 080051Z 23007KT 10SM BKN028 21/16 A2980 RMK AO2 SLP091 T02060156,16093.0
1859,20181007,750,LAX,72295023174,2018-10-08 01:15:00+00:00,72295023174,2018-10-08 00:53:00+00:00,FM-15,MET10710/07/18 16:53:01 METAR KLAX 080053Z 26009KT 10SM FEW030 FEW200 SCT250 20/15 A2977 RMK AO2 SLP080 T02000150,16093.0
1830,20181007,1824,DFW,72259003927,2018-10-08 01:24:00+00:00,72259003927,2018-10-08 01:53:00+00:00,FM-15,MET10910/07/18 19:53:01 METAR KDFW 080153Z 12010KT 10SM FEW045 FEW170 SCT250 23/21 A2986 RMK AO2 SLP104 T02330211 $,16093.0
1811,20181007,976,ORD,72530094846,2018-10-08 02:05:00+00:00,72530094846,2018-10-08 01:51:00+00:00,FM-15,MET13210/07/18 19:51:01 METAR KORD 080151Z 03008KT 1SM R10L/P6000FT -DZ BR OVC003 16/15 A3013 RMK AO2 SFC VIS 1 1/2 SLP204 P0000 T01610150,1609.0
1840,20181007,1235,IAD,72403093738,2018-10-08 02:30:00+00:00,72403093738,2018-10-08 02:52:00+00:00,FM-15,MET09510/07/18 21:52:02 METAR KIAD 080252Z VRB03KT 9SM CLR 22/22 A3025 RMK AO2 SLP240 T02170217 53011,14484.0
1819,20181007,1153,SFO,72494023234,2018-10-08 04:28:00+00:00,72494023234,2018-10-08 04:56:00+00:00,FM-15,MET09210/07/18 20:56:01 METAR KSFO 080456Z 28011KT 10SM CLR 18/08 A2982 RMK AO2 SLP096 T01830078 $,16093.0
1836,20181007,1701,LAX,72295023174,2018-10-08 04:35:00+00:00,72295023174,2018-10-08 04:53:00+00:00,FM-15,MET09310/07/18 20:53:01 METAR KLAX 080453Z 20004KT 10SM FEW200 21/14 A2980 RMK AO2 SLP090 T02060144,16093.0
1861,20181008,843,ORD,72530094846,2018-10-08 22:50:00+00:00,72530094846,2018-10-08 22:51:00+00:00,FM-15,MET11810/08/18 16:51:02 METAR KORD 082251Z 19009G16KT 10SM FEW045 FEW065 SCT250 27/17 A3001 RMK AO2 SLP156 T02720172 $ (MJP),16093.0
1860,20181008,2026,DEN,72565003017,2018-10-08 23:35:00+00:00,72565003017,2018-10-08 23:53:00+00:00,FM-15,MET13210/08/18 16:53:02 METAR KDEN 082353Z 04005KT 10SM FEW008 OVC012 04/02 A2996 RMK AO2 SLP140 60000 T00390022 10044 20033 53008 $ (PJM),16093.0
1862,20181008,391,ORD,72530094846,2018-10-09 02:05:00+00:00,72530094846,2018-10-09 01:51:00+00:00,FM-15,MET09510/08/18 19:51:01 METAR KORD 090151Z 18005KT 10SM SCT250 24/17 A3001 RMK AO2 SLP160 T02390172 $,16093.0
1873,20181009,1921,BOS,72509014739,2018-10-09 13:12:00+00:00,72509014739,2018-10-09 13:22:00+00:00,FM-16,MET09410/09/18 08:22:02 SPECI KBOS 091322Z 22015G20KT 10SM OVC010 20/18 A3031 RMK AO2 T02000178 (DH),16093.0
1864,20181009,2216,EWR,72502014734,2018-10-09 13:21:00+00:00,72502014734,2018-10-09 13:27:00+00:00,FM-16,MET11210/09/18 08:27:02 SPECI KEWR 091327Z 21004KT 10SM BKN010 OVC017 22/20 A3035 RMK AO2 CIG 008V013 T02170200 $ (DH),16093.0
1874,20181009,744,LGA,72503014732,2018-10-09 13:29:00+00:00,72503014732,2018-10-09 13:44:00+00:00,FM-16,MET09810/09/18 08:44:02 SPECI KLGA 091344Z 21008KT 10SM BKN020 OVC038 23/19 A3034 RMK AO2 T02280189 (ML),16093.0
1880,20181009,948,SFO,72494023234,2018-10-09 15:08:00+00:00,72494023234,2018-10-09 14:56:00+00:00,FM-15,MET10410/09/18 06:56:02 METAR KSFO 091456Z 29005KT 10SM FEW010 13/12 A2981 RMK AO2 SLP094 T01330117 53013 (SI),16093.0
1865,20181009,1412,SJC,72494523293,2018-10-09 15:10:00+00:00,72494523293,2018-10-09 14:53:00+00:00,FM-15,MET10110/09/18 06:53:02 METAR KSJC 091453Z 15007KT 10SM CLR 14/11 A2981 RMK AO2 SLP094 T01440106 53009 (TC),16093.0
1868,20181009,263,SEA,72793024233,2018-10-09 15:10:00+00:00,72793024233,2018-10-09 15:16:00+00:00,FM-16,MET10710/09/18 07:16:02 SPECI KSEA 091516Z 34014G21KT 7SM FEW007 BKN021 OVC027 12/09 A2988 RMK AO2 T01170094 (JC),11265.0
1867,20181009,1942,ORD,72530094846,2018-10-09 15:12:00+00:00,72530094846,2018-10-09 14:51:00+00:00,FM-15,MET11810/09/18 08:51:02 METAR KORD 091451Z 19007KT 10SM SCT075 BKN100 BKN250 24/20 A3002 RMK AO2 SLP160 T02440200 50000 (JD),16093.0
1877,20181009,2377,IAH,72243012960,2018-10-09 15:14:00+00:00,72243012960,2018-10-09 15:30:00+00:00,FM-16,MET13410/09/18 09:30:02 SPECI KIAH 091530Z 11010KT 10SM BKN013 BKN025 BKN140 28/26 A2975 RMK AO2 BKN013 V SCT SHRA DSNT NE-E T02780256 (JAG),16093.0
1872,20181009,393,LAX,72295023174,2018-10-09 15:15:00+00:00,72295023174,2018-10-09 14:53:00+00:00,FM-15,MET11310/09/18 06:53:02 METAR KLAX 091453Z 03005KT 9SM SCT010 BKN030 19/13 A2986 RMK AO2 SLP109 T01940128 53005 $ (DMQ),14484.0
1870,20181009,1546,SMF,72483993225,2018-10-09 15:25:00+00:00,72483993225,2018-10-09 15:53:00+00:00,FM-15,MET09510/09/18 07:53:02 METAR KSMF 091553Z 00000KT 10SM CLR 16/10 A2982 RMK AO2 SLP099 T01610100 (KF),16093.0
1878,20181009,2401,SNA,72297793184,2018-10-09 15:27:00+00:00,72297793184,2018-10-09 15:53:00+00:00,FM-15,MET09910/09/18 07:53:02 METAR KSNA 091553Z VRB04KT 10SM OVC026 19/12 A2987 RMK AO2 SLP115 T01940122 (JDT),16093.0
1871,20181009,1209,SAN,72290023188,2018-10-09 15:30:00+00:00,72290023188,2018-10-09 15:49:00+00:00,FM-16,MET08610/09/18 07:49:02 SPECI KSAN 091549Z 00000KT 10SM SCT022 19/13 A2989 RMK AO2 FIBI (MP),16093.0
1875,20181009,481,LAS,72386023169,2018-10-09 15:52:00+00:00,72386023169,2018-10-09 15:56:00+00:00,FM-15,MET09810/09/18 07:56:02 METAR KLAS 091556Z 36004KT 10SM FEW200 19/01 A2986 RMK AO2 SLP093 T01890006 (RM),16093.0
1869,20181009,329,ABQ,72365023050,2018-10-09 16:11:00+00:00,72365023050,2018-10-09 15:52:00+00:00,FM-15,MET13610/09/18 08:52:02 METAR KABQ 091552Z 23006KT 10SM FEW025 BKN042 BKN060 10/04 A2990 RMK AO2 SLP083 MTN TOPS OBSC NE AND SE T01000039 (TF),16093.0
1879,20181009,364,SLC,72572024127,2018-10-09 16:20:00+00:00,72572024127,2018-10-09 15:54:00+00:00,FM-15,MET12610/09/18 08:54:02 METAR KSLC 091554Z 17011KT 10SM FEW050 BKN120 BKN160 09/01 A2986 RMK AO2 SLP095 ACSL DSNT SE T00890011 (WLL),16093.0
1866,20181009,102,IAH,72243012960,2018-10-09 19:30:00+00:00,72243012960,2018-10-09 19:53:00+00:00,FM-15,MET13810/09/18 13:53:02 METAR KIAH 091953Z 15017KT 10SM FEW050 SCT090 BKN160 29/25 A2968 RMK AO2 RAB1858E15 SLP049 VCSH SE P0000 T02940250 (JAG),16093.0
1863,20181009,30,EWR,72502014734,2018-10-09 21:30:00+00:00,72502014734,2018-10-09 21:51:00+00:00,FM-15,MET11310/09/18 16:51:02 METAR KEWR 092151Z 12005KT 10SM FEW030 FEW055 BKN250 24/21 A3023 RMK AO2 SLP237 T02390206 (DHA),16093.0
1881,20181009,106,IAD,72403093738,2018-10-09 21:40:00+00:00,72403093738,2018-10-09 21:52:00+00:00,FM-15,MET11210/09/18 16:52:02 METAR KIAD 092152Z 17003KT 10SM FEW030 SCT050 BKN250 26/20 A3021 RMK AO2 SLP229 T02560200 (JP),16093.0
1876,20181009,1565,IAH,72243012960,2018-10-09 23:05:00+00:00,72243012960,2018-10-09 22:53:00+00:00,FM-15,MET14910/09/18 16:53:02 METAR KIAH 092253Z 13008KT 10SM FEW030 FEW080 SCT110 29/24 A2966 RMK AO2 LTG DSNT NE AND NW SLP043 CB DSNT N-NE W-NW T02890244 (MS),16093.0
1883,20181011,44,SFO,72494023234,2018-10-11 21:10:00+00:00,72494023234,2018-10-11 20:56:00+00:00,FM-15,MET10810/11/18 12:56:02 METAR KSFO 112056Z 36006KT 10SM FEW025 FEW200 19/12 A2984 RMK AO2 SLP104 T01940117 58018 $,16093.0
1882,20181011,52,IAD,72403093738,2018-10-11 22:05:00+00:00,72403093738,2018-10-11 21:52:00+00:00,FM-15,MET13910/11/18 16:52:02 METAR KIAD 112152Z 36012KT 5SM -RA BR SCT013 BKN033 OVC075 22/21 A2958 RMK AO2 TSE47 SLP013 TS MOV E P0018 T02170206 (JH),8047.0
1884,20181011,134,EWR,72502014734,2018-10-11 22:30:00+00:00,72502014734,2018-10-11 22:51:00+00:00,FM-15,MET16910/11/18 17:51:02 METAR KEWR 112251Z 23003KT 10SM -RA FEW008 SCT040 OVC065 22/21 A2961 RMK AO2 LTG DSNT S SLP026 OCNL LTGIC DSNT S CB DSNT S MOV NE P0000 T02170206 (DHA),16093.0
1886,20181012,44,SFO,72494023234,2018-10-12 21:10:00+00:00,72494023234,2018-10-12 20:56:00+00:00,FM-15,MET10410/12/18 12:56:01 METAR KSFO 122056Z 01004KT 10SM CLR 25/07 A2983 RMK AO2 SLP101 6//// T02500072 58023 $,16093.0
1887,20181012,52,IAD,72403093738,2018-10-12 22:05:00+00:00,72403093738,2018-10-12 21:52:00+00:00,FM-15,MET10510/12/18 16:52:02 METAR KIAD 122152Z 32010KT 10SM FEW060 FEW250 16/05 A2982 RMK AO2 SLP095 T01610050 (JH),16093.0
1885,20181012,134,EWR,72502014734,2018-10-12 22:30:00+00:00,72502014734,2018-10-12 22:51:00+00:00,FM-15,MET10610/12/18 17:51:02 METAR KEWR 122251Z 33009KT 10SM FEW045 FEW250 14/03 A2974 RMK AO2 SLP069 T01390033 (DHA),16093.0
1888,20181013,1444,EWR,72502014734,2018-10-13 13:15:00+00:00,72502014734,2018-10-13 12:51:00+00:00,FM-15,MET12310/13/18 07:51:02 METAR KEWR 131251Z 26006KT 10SM -RA FEW030 BKN041 OVC060 08/06 A2988 RMK AO2 SLP116 P0002 T00830061 (GAH),16093.0
1890,20181013,44,SFO,72494023234,2018-10-13 21:10:00+00:00,72494023234,2018-10-13 20:56:00+00:00,FM-15,MET10110/13/18 12:56:01 METAR KSFO 132056Z 29018KT 10SM FEW008 19/11 A2982 RMK AO2 SLP099 T01940111 58012 $,16093.0
1891,20181013,52,IAD,72403093738,2018-10-13 22:05:00+00:00,72403093738,2018-10-13 21:52:00+00:00,FM-15,MET09810/13/18 16:52:02 METAR KIAD 132152Z 32008KT 10SM FEW050 13/04 A3004 RMK AO2 SLP171 T01330039 (JH),16093.0
1889,20181013,134,EWR,72502014734,2018-10-13 22:30:00+00:00,72502014734,2018-10-13 22:51:00+00:00,FM-15,MET10510/13/18 17:51:02 METAR KEWR 132251Z 28008KT 10SM FEW048 FEW060 12/05 A2998 RMK AO2 SLP151 T01220050 (GH),16093.0
1892,20181014,2189,ORD,72530094846,2018-10-15 00:55:00+00:00,72530094846,2018-10-15 00:51:00+00:00,FM-15,MET10010/14/18 18:51:01 METAR KORD 150051Z 31010KT 10SM BKN035 OVC055 10/04 A2999 RMK AO2 SLP161 T01000044,16093.0
1893,20181014,2125,IAH,72243012960,2018-10-15 02:45:00+00:00,72243012960,2018-10-15 02:53:00+00:00,FM-15,MET09610/14/18 20:53:01 METAR KIAH 150253Z 16004KT 10SM CLR 24/23 A2990 RMK AO2 SLP124 T02440233 51015,16093.0
1894,20181017,25,EWR,72502014734,2018-10-18 01:55:00+00:00,72502014734,2018-10-18 01:51:00+00:00,FM-15,MET09610/17/18 20:51:01 METAR KEWR 180151Z 29010G25KT 10SM FEW050 11/00 A3008 RMK AO2 SLP186 T01060000,16093.0
1897,20181018,102,IAH,72243012960,2018-10-18 19:30:00+00:00,72243012960,2018-10-18 19:53:00+00:00,FM-15,MET09810/18/18 13:53:02 METAR KIAH 181953Z 05009KT 10SM OVC019 22/17 A3019 RMK AO2 SLP221 T02220167 (WS),16093.0
1895,20181018,30,EWR,72502014734,2018-10-18 21:30:00+00:00,72502014734,2018-10-18 21:51:00+00:00,FM-15,MET09610/18/18 16:51:02 METAR KEWR 182151Z 28014KT 10SM CLR 10/M06 A3032 RMK AO2 SLP267 T01001061 (DH),16093.0
1896,20181018,106,IAD,72403093738,2018-10-18 21:40:00+00:00,72403093738,2018-10-18 21:52:00+00:00,FM-15,MET09610/18/18 16:52:02 METAR KIAD 182152Z 31007KT 10SM CLR 13/M01 A3038 RMK AO2 SLP289 T01281006 (JH),16093.0
1898,20181018,990,SFO,72494023234,2018-10-18 21:45:00+00:00,72494023234,2018-10-18 21:56:00+00:00,FM-15,MET09010/18/18 13:56:02 METAR KSFO 182156Z 31010KT 10SM CLR 20/11 A3007 RMK AO2 SLP184 T02000111,16093.0
1899,20181018,987,ORD,72530094846,2018-10-18 23:00:00+00:00,72530094846,2018-10-18 22:51:00+00:00,FM-15,MET09710/18/18 16:51:02 METAR KORD 182251Z 21006KT 10SM CLR 13/M03 A3034 RMK AO2 SLP279 T01331028 (KLC),16093.0
1900,20181019,205,SFO,72494023234,2018-10-19 14:02:00+00:00,72494023234,2018-10-19 13:56:00+00:00,FM-15,MET09310/19/18 05:56:02 METAR KSFO 191356Z 28006KT 10SM FEW003 10/09 A3012 RMK AO2 SLP199 T01000094,16093.0
1903,20181019,598,DEN,72565003017,2018-10-19 14:15:00+00:00,72565003017,2018-10-19 13:53:00+00:00,FM-15,MET10010/19/18 06:53:02 METAR KDEN 191353Z 24008KT 10SM FEW120 08/M01 A3028 RMK AO2 SLP232 T00781006 (MAD),16093.0
1902,20181019,102,IAH,72243012960,2018-10-19 19:30:00+00:00,72243012960,2018-10-19 19:53:00+00:00,FM-15,MET11710/19/18 13:53:02 METAR KIAH 191953Z VRB06KT 10SM BKN022 OVC030 27/22 A3008 RMK AO2 RAE16 SLP184 P0000 T02670222 (WS),16093.0
1904,20181019,30,EWR,72502014734,2018-10-19 21:30:00+00:00,72502014734,2018-10-19 21:51:00+00:00,FM-15,MET10510/19/18 16:51:02 METAR KEWR 192151Z 20012KT 10SM BKN180 BKN250 14/03 A3005 RMK AO2 SLP175 T01390033 (DH),16093.0
1901,20181019,106,IAD,72403093738,2018-10-19 21:40:00+00:00,72403093738,2018-10-19 21:52:00+00:00,FM-15,MET10510/19/18 16:52:02 METAR KIAD 192152Z 19008KT 10SM BKN140 BKN250 16/07 A3007 RMK AO2 SLP181 T01610072 (JH),16093.0
1905,20181020,52,IAD,72403093738,2018-10-20 22:05:00+00:00,72403093738,2018-10-20 21:52:00+00:00,FM-15,MET10510/20/18 16:52:02 METAR KIAD 202152Z 29009KT 10SM FEW055 BKN085 18/07 A2967 RMK AO2 SLP045 T01780067 (JH),16093.0
1906,20181020,134,EWR,72502014734,2018-10-20 22:30:00+00:00,72502014734,2018-10-20 22:51:00+00:00,FM-15,MET11410/20/18 17:51:02 METAR KEWR 202251Z 21006KT 10SM FEW040 FEW075 SCT250 13/07 A2961 RMK AO2 SLP026 T01280067 $ (DA),16093.0
1909,20181020,931,ORD,72530094846,2018-10-20 23:25:00+00:00,72530094846,2018-10-20 23:51:00+00:00,FM-15,MET14510/20/18 17:51:02 METAR KORD 202351Z 32013G23KT 10SM FEW044 03/M07 A3020 RMK AO2 PK WND 33030/2328 SLP231 60000 T00331072 10072 20033 51052 (MJP),16093.0
1907,20181020,27,DEN,72565003017,2018-10-20 23:40:00+00:00,72565003017,2018-10-20 23:53:00+00:00,FM-15,MET11510/20/18 16:53:02 METAR KDEN 202353Z 12008KT 10SM CLR 17/M04 A3030 RMK AO2 SLP227 T01671044 10211 20167 56011 (ARW),16093.0
1908,20181020,16,EWR,72502014734,2018-10-21 01:00:00+00:00,72502014734,2018-10-21 00:51:00+00:00,FM-15,MET10910/20/18 19:51:01 METAR KEWR 210051Z 27005KT 10SM FEW050 FEW095 SCT250 13/07 A2962 RMK AO2 SLP029 T01280072 $,16093.0
1912,20181021,280,EWR,72502014734,2018-10-21 11:40:00+00:00,72502014734,2018-10-21 11:51:00+00:00,FM-15,MET17310/21/18 06:51:02 METAR KEWR 211151Z 32025G35KT 10SM FEW025 SCT040 BKN090 08/00 A2984 RMK AO2 PK WND 32035/1151 PRESRR SLP104 60000 70002 T00830000 10100 20083 53056 $ (MVC),16093.0
1911,20181021,1846,ORD,72530094846,2018-10-21 12:46:00+00:00,72530094846,2018-10-21 12:51:00+00:00,FM-15,MET10010/21/18 06:51:02 METAR KORD 211251Z 26003KT 10SM FEW035 M02/M06 A3036 RMK AO2 SLP286 T10171056 (JR),16093.0
1915,20181021,993,SFO,72494023234,2018-10-21 13:11:00+00:00,72494023234,2018-10-21 12:56:00+00:00,FM-15,MET10010/21/18 04:56:02 METAR KSFO 211256Z 18004KT 10SM FEW007 OVC009 11/08 A2997 RMK AO2 SLP149 T01060083,16093.0
1913,20181021,598,DEN,72565003017,2018-10-21 14:15:00+00:00,72565003017,2018-10-21 13:53:00+00:00,FM-15,MET10910/21/18 06:53:02 METAR KDEN 211353Z 22009KT 10SM FEW100 SCT220 07/M06 A3022 RMK AO2 SLP210 T00721056 $ (JTH),16093.0
1914,20181021,1867,SFO,72494023234,2018-10-21 15:30:00+00:00,72494023234,2018-10-21 15:56:00+00:00,FM-15,MET10610/21/18 07:56:02 METAR KSFO 211556Z 27005KT 9SM FEW004 BKN006 OVC010 12/10 A2999 RMK AO2 SLP156 T01220100,14484.0
1910,20181021,2060,SFO,72494023234,2018-10-22 06:10:00+00:00,72494023234,2018-10-22 05:56:00+00:00,FM-15,MET11110/21/18 21:56:02 METAR KSFO 220556Z 28012KT 10SM FEW008 13/10 A2995 RMK AO2 SLP142 T01280100 10150 20128 51008,16093.0
1925,20181022,280,EWR,72502014734,2018-10-22 11:40:00+00:00,72502014734,2018-10-22 11:51:00+00:00,FM-15,MET12710/22/18 06:51:02 METAR KEWR 221151Z 24007KT 10SM FEW040 BKN120 03/M01 A3024 RMK AO2 SLP240 T00281011 10028 20011 51009 $ (DHA),16093.0
1918,20181022,1579,IAH,72243012960,2018-10-22 12:35:00+00:00,72243012960,2018-10-22 12:53:00+00:00,FM-15,MET10510/22/18 06:53:02 METAR KIAH 221253Z 06005KT 10SM SCT150 BKN250 11/08 A3017 RMK AO2 SLP216 T01110083 (WS),16093.0
1916,20181022,389,IAD,72403093738,2018-10-22 12:40:00+00:00,72403093738,2018-10-22 12:52:00+00:00,FM-15,MET09810/22/18 07:52:02 METAR KIAD 221252Z 19003KT 10SM FEW250 03/02 A3033 RMK AO2 SLP272 T00280017 (TH),16093.0
