FLIGHTDATE,DEST,DATE,STATION,REPORT_TYPE,WND,CIG,VIS,TMP,DEW,SLP,REM,VIS_METERS,WND_ANGLE,WND_SPEED,CIG_HEIGHT,TMP_DEG_C,DEW_DEG_C
20180617,DEN,2018-06-18 12:53:00+00:00,72565003017,FM-15,"070,5,N,0021,5","00244,5,M,N","000402,A,N,A","+0128,5","+0122,5","10144,5",MET14006/18/18 05:53:02 METAR KDEN 181253Z 07004KT 1/4SM R35L/P6000FT BR FEW002 BKN008 OVC010 13/12 A3011 RMK AO2 SFC VIS 5 SLP144 T01280122 (SLK),402,70,21,244,128,122
20180618,SCL,2018-06-19 12:00:00+00:00,85574099999,FM-15,"999,9,V,0010,1","00061,1,C,N","000300,1,9,9","+0030,1","+0030,1","99999,9",MET082METAR SCEL 191200Z VRB02KT 0300 R17L/0350N R17R/0250N FG OVC002 03/03 Q1019 NOSIG=,300,999,10,61,30,30
20180619,SCL,2018-06-20 12:00:00+00:00,85574099999,FM-15,"340,1,N,0015,1","07620,1,C,N","000200,1,9,9","+0010,1","+0000,1","99999,9",MET097METAR SCEL 201200Z 34003KT 0200 R17L/0200N R17R/0350N FG SCT002 SCT250 01/00 Q1020 TEMPO 1200 BR=,200,340,15,7620,10,0
20180622,IAD,2018-06-23 09:55:00+00:00,72403093738,FM-16,"360,5,N,0015,5","00091,5,M,N","000201,5,N,5","+0178,5","+0178,5","99999,9",MET12406/23/18 04:55:02 SPECI KIAD 230955Z 36003KT 1/8SM R01R/P6000FT BR OVC003 18/18 A2983 RMK AO2 SFC VIS 2 1/2 T01780178 $ (SP),201,360,15,91,178,178
20180622,IAD,2018-06-23 09:55:00+00:00,72403093738,FM-16,"360,5,N,0015,5","00091,5,M,N","000201,5,N,5","+0178,5","+0178,5","99999,9",MET12406/23/18 04:55:02 SPECI KIAD 230955Z 36003KT 1/8SM R01R/P6000FT BR OVC003 18/18 A2983 RMK AO2 SFC VIS 2 1/2 T01780178 $ (SP),201,360,15,91,178,178
20180622,IAD,2018-06-23 09:55:00+00:00,72403093738,FM-16,"360,5,N,0015,5","00091,5,M,N","000201,5,N,5","+0178,5","+0178,5","99999,9",MET12406/23/18 04:55:02 SPECI KIAD 230955Z 36003KT 1/8SM R01R/P6000FT BR OVC003 18/18 A2983 RMK AO2 SFC VIS 2 1/2 T01780178 $ (SP),201,360,15,91,178,178
20180622,IAD,2018-06-23 10:52:00+00:00,72403093738,FM-15,"010,5,N,0026,5","00091,5,M,N","000402,A,N,A","+0178,5","+0178,5","10100,5",MET13006/23/18 05:52:02 METAR KIAD 231052Z 01005KT 1/4SM R01R/6000FT BR OVC003 18/18 A2983 RMK AO2 SFC VIS 2 1/2 SLP100 T01780178 $ (SP),402,10,26,91,178,178
20180622,IAD,2018-06-23 10:52:00+00:00,72403093738,FM-15,"010,5,N,0026,5","00091,5,M,N","000402,A,N,A","+0178,5","+0178,5","10100,5",MET13006/23/18 05:52:02 METAR KIAD 231052Z 01005KT 1/4SM R01R/6000FT BR OVC003 18/18 A2983 RMK AO2 SFC VIS 2 1/2 SLP100 T01780178 $ (SP),402,10,26,91,178,178
20180622,IAD,2018-06-23 10:52:00+00:00,72403093738,FM-15,"010,5,N,0026,5","00091,5,M,N","000402,A,N,A","+0178,5","+0178,5","10100,5",MET13006/23/18 05:52:02 METAR KIAD 231052Z 01005KT 1/4SM R01R/6000FT BR OVC003 18/18 A2983 RMK AO2 SFC VIS 2 1/2 SLP100 T01780178 $ (SP),402,10,26,91,178,178
20180622,IAD,2018-06-23 10:52:00+00:00,72403093738,FM-15,"010,5,N,0026,5","00091,5,M,N","000402,A,N,A","+0178,5","+0178,5","10100,5",MET13006/23/18 05:52:02 METAR KIAD 231052Z 01005KT 1/4SM R01R/6000FT BR OVC003 18/18 A2983 RMK AO2 SFC VIS 2 1/2 SLP100 T01780178 $ (SP),402,10,26,91,178,178
20180622,IAD,2018-06-23 10:52:00+00:00,72403093738,FM-15,"010,5,N,0026,5","00091,5,M,N","000402,A,N,A","+0178,5","+0178,5","10100,5",MET13006/23/18 05:52:02 METAR KIAD 231052Z 01005KT 1/4SM R01R/6000FT BR OVC003 18/18 A2983 RMK AO2 SFC VIS 2 1/2 SLP100 T01780178 $ (SP),402,10,26,91,178,178
20180623,IAD,2018-06-23 11:52:00+00:00,72403093738,FM-15,"340,5,N,0021,5","00091,5,M,N","000402,A,N,A","+0183,5","+0183,5","10105,5",MET16206/23/18 06:52:02 METAR KIAD 231152Z 34004KT 1/4SM R01R/4000VP6000FT BR OVC003 18/18 A2985 RMK AO2 SFC VIS 1 SLP105 60001 70046 T01830183 10183 20178 53007 $ (PW),402,340,21,91,183,183
20180623,IAD,2018-06-23 11:52:00+00:00,72403093738,FM-15,"340,5,N,0021,5","00091,5,M,N","000402,A,N,A","+0183,5","+0183,5","10105,5",MET16206/23/18 06:52:02 METAR KIAD 231152Z 34004KT 1/4SM R01R/4000VP6000FT BR OVC003 18/18 A2985 RMK AO2 SFC VIS 1 SLP105 60001 70046 T01830183 10183 20178 53007 $ (PW),402,340,21,91,183,183
20180623,IAD,2018-06-23 11:52:00+00:00,72403093738,FM-15,"340,5,N,0021,5","00091,5,M,N","000402,A,N,A","+0183,5","+0183,5","10105,5",MET16206/23/18 06:52:02 METAR KIAD 231152Z 34004KT 1/4SM R01R/4000VP6000FT BR OVC003 18/18 A2985 RMK AO2 SFC VIS 1 SLP105 60001 70046 T01830183 10183 20178 53007 $ (PW),402,340,21,91,183,183
20180623,IAD,2018-06-23 11:52:00+00:00,72403093738,FM-15,"340,5,N,0021,5","00091,5,M,N","000402,A,N,A","+0183,5","+0183,5","10105,5",MET16206/23/18 06:52:02 METAR KIAD 231152Z 34004KT 1/4SM R01R/4000VP6000FT BR OVC003 18/18 A2985 RMK AO2 SFC VIS 1 SLP105 60001 70046 T01830183 10183 20178 53007 $ (PW),402,340,21,91,183,183
20180623,IAD,2018-06-23 11:52:00+00:00,72403093738,FM-15,"340,5,N,0021,5","00091,5,M,N","000402,A,N,A","+0183,5","+0183,5","10105,5",MET16206/23/18 06:52:02 METAR KIAD 231152Z 34004KT 1/4SM R01R/4000VP6000FT BR OVC003 18/18 A2985 RMK AO2 SFC VIS 1 SLP105 60001 70046 T01830183 10183 20178 53007 $ (PW),402,340,21,91,183,183
20180623,IAD,2018-06-23 11:52:00+00:00,72403093738,FM-15,"340,5,N,0021,5","00091,5,M,N","000402,A,N,A","+0183,5","+0183,5","10105,5",MET16206/23/18 06:52:02 METAR KIAD 231152Z 34004KT 1/4SM R01R/4000VP6000FT BR OVC003 18/18 A2985 RMK AO2 SFC VIS 1 SLP105 60001 70046 T01830183 10183 20178 53007 $ (PW),402,340,21,91,183,183
20180623,IAD,2018-06-23 11:52:00+00:00,72403093738,FM-15,"340,5,N,0021,5","00091,5,M,N","000402,A,N,A","+0183,5","+0183,5","10105,5",MET16206/23/18 06:52:02 METAR KIAD 231152Z 34004KT 1/4SM R01R/4000VP6000FT BR OVC003 18/18 A2985 RMK AO2 SFC VIS 1 SLP105 60001 70046 T01830183 10183 20178 53007 $ (PW),402,340,21,91,183,183
20180623,IAD,2018-06-23 11:52:00+00:00,72403093738,FM-15,"340,5,N,0021,5","00091,5,M,N","000402,A,N,A","+0183,5","+0183,5","10105,5",MET16206/23/18 06:52:02 METAR KIAD 231152Z 34004KT 1/4SM R01R/4000VP6000FT BR OVC003 18/18 A2985 RMK AO2 SFC VIS 1 SLP105 60001 70046 T01830183 10183 20178 53007 $ (PW),402,340,21,91,183,183
20180622,IAD,2018-06-23 11:52:00+00:00,72403093738,FM-15,"340,5,N,0021,5","00091,5,M,N","000402,A,N,A","+0183,5","+0183,5","10105,5",MET16206/23/18 06:52:02 METAR KIAD 231152Z 34004KT 1/4SM R01R/4000VP6000FT BR OVC003 18/18 A2985 RMK AO2 SFC VIS 1 SLP105 60001 70046 T01830183 10183 20178 53007 $ (PW),402,340,21,91,183,183
20180622,IAD,2018-06-23 11:52:00+00:00,72403093738,FM-15,"340,5,N,0021,5","00091,5,M,N","000402,A,N,A","+0183,5","+0183,5","10105,5",MET16206/23/18 06:52:02 METAR KIAD 231152Z 34004KT 1/4SM R01R/4000VP6000FT BR OVC003 18/18 A2985 RMK AO2 SFC VIS 1 SLP105 60001 70046 T01830183 10183 20178 53007 $ (PW),402,340,21,91,183,183
20180622,IAD,2018-06-23 11:52:00+00:00,72403093738,FM-15,"340,5,N,0021,5","00091,5,M,N","000402,A,N,A","+0183,5","+0183,5","10105,5",MET16206/23/18 06:52:02 METAR KIAD 231152Z 34004KT 1/4SM R01R/4000VP6000FT BR OVC003 18/18 A2985 RMK AO2 SFC VIS 1 SLP105 60001 70046 T01830183 10183 20178 53007 $ (PW),402,340,21,91,183,183
20180623,IAD,2018-06-23 11:52:00+00:00,72403093738,FM-15,"340,5,N,0021,5","00091,5,M,N","000402,A,N,A","+0183,5","+0183,5","10105,5",MET16206/23/18 06:52:02 METAR KIAD 231152Z 34004KT 1/4SM R01R/4000VP6000FT BR OVC003 18/18 A2985 RMK AO2 SFC VIS 1 SLP105 60001 70046 T01830183 10183 20178 53007 $ (PW),402,340,21,91,183,183
20180623,IAD,2018-06-23 13:52:00+00:00,72403093738,FM-15,"330,5,N,0026,5","00091,5,M,N","000402,A,N,A","+0189,5","+0189,5","10108,5",MET12906/23/18 08:52:02 METAR KIAD 231352Z 33005KT 1/4SM R01R/P6000FT BR OVC003 19/19 A2986 RMK AO2 SFC VIS 1 1/4 SLP108 T01890189 (PW),402,330,26,91,189,189
20180624,SCL,2018-06-25 12:00:00+00:00,85574099999,FM-15,"010,1,V,0015,1","00061,1,W,N","000200,1,9,9","+0050,1","+0050,1","99999,9",MET089METAR SCEL 251200Z 01003KT 340V090 0200 R17L/0225N R17R/0200N FG VV002 05/05 Q1023 NOSIG=,200,10,15,61,50,50
20180625,ICN,2018-06-26 05:00:00+00:00,47113199999,FM-15,"160,1,N,0077,1","00762,1,9,N","000700,1,9,9","+0210,1","+0180,1","99999,9",MET110METAR RKSI 260500Z 16015KT 0700 R15L/P2000D R15R/1700D R16/1200D RA FG SCT001 BKN025 OVC080 21/18 Q1001 NOSIG=,700,160,77,762,210,180
20180626,MEL,2018-06-27 21:00:00+00:00,72204012838,FM-16,"080,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0300,5","+0233,5","99999,9",MET14806/27/18 16:02:02 SPECI KMLB 272102Z 08009KT 10SM TS SCT030 30/23 A3004 RMK AO2 LTG DSNT W-N TSB2056 RMK TS SW-NW MOV SLO E RMK LTGCG T03000233 (JB),16093,80,46,22000,300,233
20180628,BOS,2018-06-28 14:21:00+00:00,72509014739,FM-16,"230,5,N,0031,5","00274,5,M,N","000402,5,N,5","+0217,5","+0206,5","99999,9",MET13506/28/18 09:21:02 SPECI KBOS 281421Z 23006KT 1/4SM R04R/2400VP6000FT +RA FG OVC009 22/21 A2985 RMK AO2 TWR VIS 1/2 P0016 T02170206 (DH),402,230,31,274,217,206
20180628,PWM,2018-06-29 03:51:00+00:00,72606014764,FM-15,"999,9,C,0000,5","00061,5,W,N","000402,5,N,5","+0194,5","+0194,5","10089,5",MET10106/28/18 22:51:01 METAR KPWM 290351Z 00000KT 1/4SM FG VV002 19/19 A2979 RMK AO2 SLP089 LAST T01940194,402,999,0,61,194,194
20180628,PWM,2018-06-29 03:51:00+00:00,72606014764,FM-15,"999,9,C,0000,5","00061,5,W,N","000402,5,N,5","+0194,5","+0194,5","10089,5",MET10106/28/18 22:51:01 METAR KPWM 290351Z 00000KT 1/4SM FG VV002 19/19 A2979 RMK AO2 SLP089 LAST T01940194,402,999,0,61,194,194
20180628,EDI,2018-06-29 09:20:00+00:00,03160099999,FM-15,"050,1,N,0046,1","00030,1,C,N","000500,1,9,9","+0130,1","+0130,1","99999,9",MET064METAR EGPH 290920Z 05009KT 0500 R06/P1500 FG OVC001 13/13 Q1027=,500,50,46,30,130,130
20180629,EZE,2018-06-30 12:00:00+00:00,87576099999,FM-15,"999,9,V,0010,1","00061,1,C,N","000500,1,9,9","+0110,1","+0110,1","99999,9",MET084METAR SAEZ 301200Z VRB02KT 0500 R11/0550 FG OVC002 11/11 Q1016 TEMPO 3000 BR OVC003=,500,999,10,61,110,110
20180630,EZE,2018-07-01 12:00:00+00:00,87576099999,FM-15,"060,1,N,0021,1","00061,1,C,N","000300,1,9,9","+0130,1","+0130,1","99999,9",MET069METAR SAEZ 011200Z 06004KT 0300 R11/0375 FG OVC002 13/13 Q1010 NOSIG=,300,60,21,61,130,130
20180701,SCL,2018-07-02 12:00:00+00:00,85574099999,FM-15,"999,9,V,0010,1","99999,9,9,N","000500,1,9,9","+0030,1","+0030,1","99999,9",MET090METAR SCEL 021200Z VRB02KT 0500 R17L/0500D R17R/0300N FG SCT002 03/03 Q1020 BECMG 3000 BR=,500,999,10,99999,30,30
20180705,GRU,2018-07-06 12:00:00+00:00,83075099999,FM-15,"040,1,N,0015,1","22000,1,9,N","007000,1,9,9","+0170,1","+0150,1","99999,9",MET048METAR SBGR 061200Z 04003KT 7000 NSC 17/15 Q1024=,7000,40,15,22000,170,150
20180705,GRU,2018-07-06 12:00:00+00:00,83075099999,FM-15,"040,1,N,0015,1","22000,1,9,N","007000,1,9,9","+0170,1","+0150,1","99999,9",MET048METAR SBGR 061200Z 04003KT 7000 NSC 17/15 Q1024=,7000,40,15,22000,170,150
20180706,SCL,2018-07-07 12:00:00+00:00,85574099999,FM-15,"050,1,V,0021,1","99999,9,9,N","000500,1,9,9","+0030,1","+0030,1","99999,9",MET090METAR SCEL 071200Z 05004KT 010V120 0500 R17L/0500N R17R/0450N FG SCT002 03/03 Q1022 NOSIG=,500,50,21,99999,30,30
20180709,SCL,2018-07-10 12:00:00+00:00,85574099999,FM-15,"350,1,N,0021,1","00061,1,W,N","000600,1,9,9","+0060,1","+0060,1","99999,9",MET096METAR SCEL 101200Z 35004KT 0600 R17L/0650N R17R/0600N FG VV002 06/06 Q1016 BECMG 0800 FG OVC005=,600,350,21,61,60,60
20180711,HAM,2018-07-12 05:20:00+00:00,10147099999,FM-15,"999,9,V,0010,1","00030,1,C,N","000700,1,9,9","+0160,1","+0150,1","99999,9",MET099METAR EDDH 120520Z VRB02KT 0700 R23/1000VP2000N R15/P2000N FG BKN001 16/15 Q1015 BECMG 3000 BKN005=,700,999,10,30,160,150
20180713,ELP,2018-07-14 01:22:00+00:00,72270023044,FM-16,"240,5,N,0211,5","01829,5,M,N","000402,A,N,A","+0190,6","+0170,5","99999,9",MET22407/13/18 18:22:02 SPECI KELP 140122Z 24041G71KT 1/4SM +TSRA BR SQ BKN060CB BKN100 19/17 A3010 RMK AO2 PK WND 26071/0120 WSHFT 0049 LTG DSNT E AND SE AND W RAB16 OCNL LTGICCG OHD TS OHD MOV NE MTNS OBSCD SW-NW P0002 T01940167,402,240,211,1829,190,170
20180713,KEF,2018-07-14 08:00:00+00:00,04018016201,FM-15,"270,1,N,0041,1","00061,1,W,N","000200,1,9,9","+0080,1","+0080,1","99999,9",MET063METAR BIKF 140800Z 27008KT 0200 R19/0450N FG VV002 08/08 Q0999=,200,270,41,61,80,80
20180715,BOS,2018-07-16 10:21:00+00:00,72509014739,FM-16,"999,9,C,0000,5","22000,5,9,N","000402,A,N,A","+0206,5","+0194,5","99999,9",MET12207/16/18 05:21:02 SPECI KBOS 161021Z 00000KT 1/4SM R04R/P6000FT BR SCT003 21/19 A2998 RMK AO2 SFC VIS 1 1/4 T02060194 (DH),402,999,0,22000,206,194
20180715,BOS,2018-07-16 10:21:00+00:00,72509014739,FM-16,"999,9,C,0000,5","22000,5,9,N","000402,A,N,A","+0206,5","+0194,5","99999,9",MET12207/16/18 05:21:02 SPECI KBOS 161021Z 00000KT 1/4SM R04R/P6000FT BR SCT003 21/19 A2998 RMK AO2 SFC VIS 1 1/4 T02060194 (DH),402,999,0,22000,206,194
20180716,CLE,2018-07-17 00:18:00+00:00,72524014820,FM-16,"260,5,N,0124,5","01676,5,M,N","000402,5,N,5","+0239,5","+0217,5","99999,9",MET19107/16/18 19:18:01 SPECI KCLE 170018Z 26024G30KT 1/4SM +TSRA FG SCT039CB BKN055 OVC110 24/22 A2989 RMK AO2 PK WND 27030/0015 LTG DSNT ALQDS RAB14 OCNL LTGICCC OHD TS OHD MOV NE P0004 T02390217,402,260,124,1676,239,217
20180716,CLE,2018-07-17 00:18:00+00:00,72524014820,FM-16,"260,5,N,0124,5","01676,5,M,N","000402,5,N,5","+0239,5","+0217,5","99999,9",MET19107/16/18 19:18:01 SPECI KCLE 170018Z 26024G30KT 1/4SM +TSRA FG SCT039CB BKN055 OVC110 24/22 A2989 RMK AO2 PK WND 27030/0015 LTG DSNT ALQDS RAB14 OCNL LTGICCC OHD TS OHD MOV NE P0004 T02390217,402,260,124,1676,239,217
20180716,CLE,2018-07-17 00:18:00+00:00,72524014820,FM-16,"260,5,N,0124,5","01676,5,M,N","000402,5,N,5","+0239,5","+0217,5","99999,9",MET19107/16/18 19:18:01 SPECI KCLE 170018Z 26024G30KT 1/4SM +TSRA FG SCT039CB BKN055 OVC110 24/22 A2989 RMK AO2 PK WND 27030/0015 LTG DSNT ALQDS RAB14 OCNL LTGICCC OHD TS OHD MOV NE P0004 T02390217,402,260,124,1676,239,217
20180716,CLE,2018-07-17 00:18:00+00:00,72524014820,FM-16,"260,5,N,0124,5","01676,5,M,N","000402,5,N,5","+0239,5","+0217,5","99999,9",MET19107/16/18 19:18:01 SPECI KCLE 170018Z 26024G30KT 1/4SM +TSRA FG SCT039CB BKN055 OVC110 24/22 A2989 RMK AO2 PK WND 27030/0015 LTG DSNT ALQDS RAB14 OCNL LTGICCC OHD TS OHD MOV NE P0004 T02390217,402,260,124,1676,239,217
20180717,DCA,2018-07-17 19:22:00+00:00,72405013743,FM-16,"340,5,N,0124,5","00427,5,M,N","000402,A,N,A","+0250,5","+0222,5","99999,9",MET22707/17/18 14:22:02 SPECI KDCA 171922Z 34024G30KT 1/4SM R01/2000V3000FT +TSRA BKN014CB BKN070 OVC085 25/22 A2982 RMK AO2 PK WND 34030/1921 WSHFT 1908 LTG DSNT ALQDS RAB06 TSB06 OCNL LTGIC ALQDS TS ALQDS MOV E P0063 T02500222 (RS),402,340,124,427,250,222
20180722,BOS,2018-07-22 11:54:00+00:00,72509014739,FM-15,"090,5,N,0077,5","00061,5,W,N","000402,5,N,5","+0206,5","+0194,5","10181,5",MET16507/22/18 06:54:02 METAR KBOS 221154Z 09015KT 1/4SM R04R/2600V3500FT FG VV002 21/19 A3007 RMK AO2 RAB17E48 SLP181 P0006 60011 70011 T02060194 10206 20194 55003 $ (FA),402,90,77,61,206,194
20180721,BOS,2018-07-22 11:54:00+00:00,72509014739,FM-15,"090,5,N,0077,5","00061,5,W,N","000402,5,N,5","+0206,5","+0194,5","10181,5",MET16507/22/18 06:54:02 METAR KBOS 221154Z 09015KT 1/4SM R04R/2600V3500FT FG VV002 21/19 A3007 RMK AO2 RAB17E48 SLP181 P0006 60011 70011 T02060194 10206 20194 55003 $ (FA),402,90,77,61,206,194
20180722,PWM,2018-07-22 22:51:00+00:00,72606014764,FM-15,"100,5,N,0021,5","00061,5,W,N","000402,5,N,5","+0189,5","+0189,5","10215,5",MET10307/22/18 17:51:02 METAR KPWM 222251Z 10004KT 1/4SM FG VV002 19/19 A3017 RMK AO2 SLP215 T01890189 $ (PO),402,100,21,61,189,189
20180726,ARN,2018-07-27 05:20:00+00:00,02460099999,FM-15,"010,1,V,0026,1","00091,1,C,N","000700,1,9,9","+0190,1","+0190,1","99999,9",MET121METAR ESSA 270520Z 01005KT 340V060 0700 R01L/P1500N R19R/P1500N R01R/P1500N R19L/P1500N OVC003 19/19 Q1024 BECMG 5000 BR=,700,10,26,91,190,190
20180727,BWI,2018-07-27 21:24:00+00:00,72406093721,FM-16,"130,5,N,0093,5","00732,5,M,N","000402,5,N,5","+0217,5","+0206,5","99999,9",MET20107/27/18 16:24:02 SPECI KBWI 272124Z 13018G45KT 1/4SM R10/0700V4000FT +TSRA FG SCT011CB BKN024 OVC110 22/21 A2997 RMK AO2 PK WND 16045/2118 FRQ LTG OVD TS OVD MOV E RAB2057 PRESRR P0044 T02170206 (MJF),402,130,93,732,217,206
20180727,BWI,2018-07-27 21:24:00+00:00,72406093721,FM-16,"130,5,N,0093,5","00732,5,M,N","000402,5,N,5","+0217,5","+0206,5","99999,9",MET20107/27/18 16:24:02 SPECI KBWI 272124Z 13018G45KT 1/4SM R10/0700V4000FT +TSRA FG SCT011CB BKN024 OVC110 22/21 A2997 RMK AO2 PK WND 16045/2118 FRQ LTG OVD TS OVD MOV E RAB2057 PRESRR P0044 T02170206 (MJF),402,130,93,732,217,206
20180727,SCL,2018-07-28 12:00:00+00:00,85574099999,FM-15,"999,9,V,0005,1","00030,1,C,N","000200,1,9,9","+0010,1","+0010,1","99999,9",MET094METAR SCEL 281200Z VRB01KT 0200 R17L/0200N R17R/0250N FG BKN001 01/01 Q1026 BECMG 2000 BR NSC=,200,999,5,30,10,10
20180728,DEN,2018-07-28 12:18:00+00:00,72565003017,FM-16,"320,5,N,0041,5","00030,5,W,N","000000,A,N,A","+0150,5","+0144,5","99999,9",MET12507/28/18 05:18:02 SPECI KDEN 281218Z 32008KT 1/16SM R35L/1200V1800FT FG VV001 15/14 A3024 RMK AO2 TWR VIS 1/4 T01500144 (SLK),0,320,41,30,150,144
20180728,DEN,2018-07-28 12:18:00+00:00,72565003017,FM-16,"320,5,N,0041,5","00030,5,W,N","000000,A,N,A","+0150,5","+0144,5","99999,9",MET12507/28/18 05:18:02 SPECI KDEN 281218Z 32008KT 1/16SM R35L/1200V1800FT FG VV001 15/14 A3024 RMK AO2 TWR VIS 1/4 T01500144 (SLK),0,320,41,30,150,144
20180728,DEN,2018-07-28 12:18:00+00:00,72565003017,FM-16,"320,5,N,0041,5","00030,5,W,N","000000,A,N,A","+0150,5","+0144,5","99999,9",MET12507/28/18 05:18:02 SPECI KDEN 281218Z 32008KT 1/16SM R35L/1200V1800FT FG VV001 15/14 A3024 RMK AO2 TWR VIS 1/4 T01500144 (SLK),0,320,41,30,150,144
20180728,DEN,2018-07-28 12:18:00+00:00,72565003017,FM-16,"320,5,N,0041,5","00030,5,W,N","000000,A,N,A","+0150,5","+0144,5","99999,9",MET12507/28/18 05:18:02 SPECI KDEN 281218Z 32008KT 1/16SM R35L/1200V1800FT FG VV001 15/14 A3024 RMK AO2 TWR VIS 1/4 T01500144 (SLK),0,320,41,30,150,144
20180728,DEN,2018-07-28 12:18:00+00:00,72565003017,FM-16,"320,5,N,0041,5","00030,5,W,N","000000,A,N,A","+0150,5","+0144,5","99999,9",MET12507/28/18 05:18:02 SPECI KDEN 281218Z 32008KT 1/16SM R35L/1200V1800FT FG VV001 15/14 A3024 RMK AO2 TWR VIS 1/4 T01500144 (SLK),0,320,41,30,150,144
20180728,DEN,2018-07-28 12:18:00+00:00,72565003017,FM-16,"320,5,N,0041,5","00030,5,W,N","000000,A,N,A","+0150,5","+0144,5","99999,9",MET12507/28/18 05:18:02 SPECI KDEN 281218Z 32008KT 1/16SM R35L/1200V1800FT FG VV001 15/14 A3024 RMK AO2 TWR VIS 1/4 T01500144 (SLK),0,320,41,30,150,144
20180727,DEN,2018-07-28 12:18:00+00:00,72565003017,FM-16,"320,5,N,0041,5","00030,5,W,N","000000,A,N,A","+0150,5","+0144,5","99999,9",MET12507/28/18 05:18:02 SPECI KDEN 281218Z 32008KT 1/16SM R35L/1200V1800FT FG VV001 15/14 A3024 RMK AO2 TWR VIS 1/4 T01500144 (SLK),0,320,41,30,150,144
20180727,DEN,2018-07-28 12:18:00+00:00,72565003017,FM-16,"320,5,N,0041,5","00030,5,W,N","000000,A,N,A","+0150,5","+0144,5","99999,9",MET12507/28/18 05:18:02 SPECI KDEN 281218Z 32008KT 1/16SM R35L/1200V1800FT FG VV001 15/14 A3024 RMK AO2 TWR VIS 1/4 T01500144 (SLK),0,320,41,30,150,144
20180727,DEN,2018-07-28 12:18:00+00:00,72565003017,FM-16,"320,5,N,0041,5","00030,5,W,N","000000,A,N,A","+0150,5","+0144,5","99999,9",MET12507/28/18 05:18:02 SPECI KDEN 281218Z 32008KT 1/16SM R35L/1200V1800FT FG VV001 15/14 A3024 RMK AO2 TWR VIS 1/4 T01500144 (SLK),0,320,41,30,150,144
20180727,DEN,2018-07-28 12:18:00+00:00,72565003017,FM-16,"320,5,N,0041,5","00030,5,W,N","000000,A,N,A","+0150,5","+0144,5","99999,9",MET12507/28/18 05:18:02 SPECI KDEN 281218Z 32008KT 1/16SM R35L/1200V1800FT FG VV001 15/14 A3024 RMK AO2 TWR VIS 1/4 T01500144 (SLK),0,320,41,30,150,144
20180727,DEN,2018-07-28 12:18:00+00:00,72565003017,FM-16,"320,5,N,0041,5","00030,5,W,N","000000,A,N,A","+0150,5","+0144,5","99999,9",MET12507/28/18 05:18:02 SPECI KDEN 281218Z 32008KT 1/16SM R35L/1200V1800FT FG VV001 15/14 A3024 RMK AO2 TWR VIS 1/4 T01500144 (SLK),0,320,41,30,150,144
20180727,EZE,2018-07-28 13:00:00+00:00,87576099999,FM-15,"320,1,N,0015,1","00091,1,C,N","000600,1,9,9","+0120,1","+0120,1","99999,9",MET078METAR SAEZ 281300Z 32003KT 0600 R11/0750 FG OVC003 12/12 Q1012 TEMPO 0800 +DZ=,600,320,15,91,120,120
20180728,DEN,2018-07-28 13:53:00+00:00,72565003017,FM-15,"350,5,N,0036,5","00061,5,M,N","000402,A,N,A","+0150,5","+0144,5","10184,5",MET13307/28/18 06:53:02 METAR KDEN 281353Z 35007KT 1/4SM R35L/P6000FT BR BKN002 OVC013 15/14 A3025 RMK AO2 SFC VIS 4 SLP184 T01500144 (DKK),402,350,36,61,150,144
20180728,DEN,2018-07-28 13:53:00+00:00,72565003017,FM-15,"350,5,N,0036,5","00061,5,M,N","000402,A,N,A","+0150,5","+0144,5","10184,5",MET13307/28/18 06:53:02 METAR KDEN 281353Z 35007KT 1/4SM R35L/P6000FT BR BKN002 OVC013 15/14 A3025 RMK AO2 SFC VIS 4 SLP184 T01500144 (DKK),402,350,36,61,150,144
20180728,DEN,2018-07-28 13:53:00+00:00,72565003017,FM-15,"350,5,N,0036,5","00061,5,M,N","000402,A,N,A","+0150,5","+0144,5","10184,5",MET13307/28/18 06:53:02 METAR KDEN 281353Z 35007KT 1/4SM R35L/P6000FT BR BKN002 OVC013 15/14 A3025 RMK AO2 SFC VIS 4 SLP184 T01500144 (DKK),402,350,36,61,150,144
20180728,DEN,2018-07-28 13:53:00+00:00,72565003017,FM-15,"350,5,N,0036,5","00061,5,M,N","000402,A,N,A","+0150,5","+0144,5","10184,5",MET13307/28/18 06:53:02 METAR KDEN 281353Z 35007KT 1/4SM R35L/P6000FT BR BKN002 OVC013 15/14 A3025 RMK AO2 SFC VIS 4 SLP184 T01500144 (DKK),402,350,36,61,150,144
20180728,DEN,2018-07-28 13:53:00+00:00,72565003017,FM-15,"350,5,N,0036,5","00061,5,M,N","000402,A,N,A","+0150,5","+0144,5","10184,5",MET13307/28/18 06:53:02 METAR KDEN 281353Z 35007KT 1/4SM R35L/P6000FT BR BKN002 OVC013 15/14 A3025 RMK AO2 SFC VIS 4 SLP184 T01500144 (DKK),402,350,36,61,150,144
20180728,DEN,2018-07-28 13:53:00+00:00,72565003017,FM-15,"350,5,N,0036,5","00061,5,M,N","000402,A,N,A","+0150,5","+0144,5","10184,5",MET13307/28/18 06:53:02 METAR KDEN 281353Z 35007KT 1/4SM R35L/P6000FT BR BKN002 OVC013 15/14 A3025 RMK AO2 SFC VIS 4 SLP184 T01500144 (DKK),402,350,36,61,150,144
